id,string
5882,"nɐ, ɐlɐd̪ɐ t̪o ho͡ɪ̯ ne͡ɪ̯।"
5883,d̪ɔʃtɐ ɐɟɐɾ tehɐ ɛ͡ɪ̯le।
5884,kɔt̪o kɔt̪o d̪ɪbe t̪e lɐ e͡ɪ̯।
5885,ke͡u̯ pʰɐt̪t̪ɐ d̪e ɐmɐɾe!।
5886,meʲedɐ ehon medɪkele।
5887,<> gʱɐtɐ͡ɪ̯l bɐɽɪ koɾcʰe।
5888,kode t̪ʰɐkɪ lɐ͡u̯ nɪben?।
5889,unɐge ʃɐt̪ʰe gʱoɾt̪o t̪o।
5890,otɐ ʃonɐɾ d̪ɔɾkɐɾ nɐ͡ɪ̯।
5891,gem kʰɛlɐɾ ɟɐlɐe̯।
5892,"nɐ, pʰɐste t̪u͡ɪ̯ ko͡ɪ̯cʰɔt̪o।"
5893,"ko͡ɪ̯cʰɪ, ɐŋgottɐ d̪ɪt̪ɪ।"
5894,o͡u̯ konod̪ɪn pɐɾbe nɐ।
5895,mɐne ɐmɪ t̪omɐɾe bolɪ।
5896,kʰɐ͡ɪ̯llɐɾɐ͡o̯gecʰenɐ?।
5897,ɐ͡ɪ̯ guʃul d̪ɪʲɐ ɐʲonɐ।
5898,"u͡ɪ̯ ɟe ɪʲɐ, cʰɐd̪ɪʲɐɾɐ।"
5899,t̪ɐnʃuɾ mɐ ɾɐ ɐ͡ɪ̯t̪ɐcʰe।
5900,e͡ɪ̯t̪ɐno he͡ɪ̯t̪ɐno guɾɪ।
5901,ɐmɪ mone koɾcʰɪ d̪ʱɔɾt̪ɐcʰe।
5902,ɾɔt̪on <> bɔ͡u̯ nɪʲɐ ɐ͡ɪ̯cʰe।
5903,e͡ɪ̯ bɐɽɪ dɐ gɔpʰɔɾ gɐ̃ɔ͡o̯?
5904,ɐmɪ pʰoɽɪ ʃɔb ʃɔmɔe̯ ho͡ɪ̯le।
5905,d̪eho bɐlo ko͡ɪ̯ɾɐ d̪eho।
5906,mɐne ɐmɪ t̪omɐɾe bolɪ।
5907,tehɐ t̪ɐkle͡ɪ̯ ʃɔb ɐ͡ɪ̯bo।
5908,ɟe ɟe ɪt̪oɾɐmɪnɪ koɾe।
5909,ʃoɾɪk nɐ ɔ͡ɪ̯le kɪ ɔbo?
5910,o͡ɪ̯ ɟe ʃɐ͡ɪ̯d̪ɪ boʃɪ ɐce।
5911,"ɐ͡ɪ̯ccʰɐ, t̪omɐɾ hoccʰe।"
5912,"d̪ecʰeɾe, bʱɐd̪d̪ɔɾ mɐʃe।"
5913,tɐkɐ gune।kɛɾɐ kɔe̯?।
5914,t̪ɐɾ mɐɟe ʃe kɪ koɾcʰe?।
5915,mɐɟʱkʰɐne ʃuɟog pɐ͡ɪ̯lo।
5916,t̪o ʃɪhɐd̪ t̪ɪnde d̪ɪcʰe।
5917,"bɪd̪eʃ ɟɐbe kɪdɐ,unɪ?।"
5918,ɐɾ t̪umɪ t̪ʰɐkt̪ɪcʰo kone?।
5919,mɐt̪ɾɪ bɔŋʃe ɔt̪o ne͡ɪ̯।
5920,"ge͡ɪ̯t e͡ɪ̯dɐ, e͡ɪ̯dɐ ɟɐh।"
5921,ɛktɐ tɛhɐ͡o̯ d̪ee̯ nɐ।
5922,bɔ͡u̯ nɪʲɐ ɐ͡ɪ̯le kɪ ɔbo?
5923,"kɪ, mɐlek kɛʃɪʲɐɾ?।"
5924,e͡ɪ̯ɟe kʰɐbɐɾ d̪ɐm ɐcʰɪn?।
5925,bɔɽo bɔɽo dɐm ɐ͡ɪ̯nnɐ d̪e।
5926,"t̪ɐt̪o ɔboʃʃo͡ɪ̯, kɪ bolo!।"
5927,meʲe bɐɽɪ ɐɾ ɟɐbonɐ।
5928,t̪ɐ kɔccʰe punɐɾo d̪ɪn।
5929,e͡ɪ̯ ɟe pʰɐɾɪʲɐ ɐcʰe nɐ?।
5930,"ɐmɪ ko͡ɪ̯, hɛ t̪ɐ͡ɪ̯ t̪o!।"
5931,oe̯ bole ɐmɐk cene nɐ!।
5932,t̪ɐt̪t̪o ɐbɐɾ bɛt̪on kɔm।
5933,ɾɐɟɪnnɐ <> keɾ <> ?
5934,d̪u͡ɪ̯ gʱɔntɐɾ mɔt̪ lɐgcʰe?।
5935,d̪ɪno nɐ ɾɐ͡ɪ̯t̪e hɪccʰo?।
5936,ɐtkɐneɾ kʰɔmot̪ɐ nɐ͡ɪ̯।
5937,t̪ɐlɐ mɐ͡ɪ̯ɾɐ t̪o͡ɪ̯bo ne।
5938,"kɔe̯ ɟe, ɐmɪ pot̪ɪbeʃɪ?।"
5939,"kɪst̪ɪ, t̪oɾe d̪ɪlɐm।"
5940,ɔʃumɐe̯ ɟɐʲe koɾbɐne।
5941,ɟeʃɔb ɐmɐɾe bolt̪ɪcʰɪʃ।
5942,gʱumɐe̯ gecʰe meheɾɐb?।
5943,"ɐ͡ɪ̯ccɐ ɟɐ͡ɪ̯ ok, ʃun।"
5944,<> cʰoto belɐ bɔɽo kʰɐl।
5945,e͡ɪ̯ɟe e͡ɪ̯ nɪcd̪ɐ gelo।
5946,"cʰɐcʰɐ, tɐn d̪ɪʲɐ ɾɐh।"
5947,ʃɔt̪t̪uɾ bɐ͡ɪ̯ ɛkʃo d̪ɔʃ?।
5948,"kon t̪ʰɪkɐ, kon t̪ʰɪkɐ?।"
5949,<> o͡ɪ̯t̪o gʱɐtɐ͡ɪ̯lɪ mɐʃ।
5950,ʃund̪ɔɾ bʱɪɟɪcʰelo <>।
5951,d̪ɔʃ-bɐɾo mɔno ɔe̯ nɐ͡ɪ̯।
5952,mɛlɐd̪ɪn ɐge bɐd̪ʱɪcʰe।
5953,bɐɽɪt̪e͡o̯ t̪o pɾoʲoɟɔn।
5954,bɛc ɐkɐɾe pʰɔɾɐ͡ɪ̯t̪o।
5955,"ho, e͡ɪ̯dɐ ʃɐd̪ lɐge।"
5956,t̪umɐge t̪o ɔnek ɐcʰe।
5957,ɛkbʱɐbe d̪ɛhɐt̪ɪ ɔe̯।
5958,kelɐ ɟɐne lɐ͡ɪ̯k d̪e͡ɪ̯।
5959,ɟɔmbeɾ mon kʰɐɾɐp oɾ।
5960,"kon t̪ʰɪkɐ, kon t̪ʰɪkɐ?।"
5961,bɾɪʃtɪ nɐ ɐ͡ɪ̯le ɪdɐ।
5962,"pʰute gunne hɔe̯ nɐ͡o̯।""।"
5963,ɐɾ t̪ʰɐkɪne bɐbɐ ɟɐ͡ɪ̯।
5964,mɐlek kɛʃɪʲɐɾ nɐ।
5965,onuʃɪlongulɐ d̪ekʰlɐm।
5966,kɪ pɛɾɐ d̪ee̯ mɐʲe?।
5967,kɐɾ kɪ koɾe ɟɐnɪ nɐ।
5968,t̪u͡ɪ̯ ɛktɐ ɟɪnɪʃ bʱɐb।
5969,cɪŋɽɪ pɐ͡ɪ̯cʰo tʰɐmmɐ?।
5970,ultɐbultɐ ɔbo nɐ।
5971,he͡ɪ̯d̪unkɐ gecʰolɐm nɐ?।
5972,cʰɐɽɐɾ bedɐ d̪e͡o̯ʷɐne?।
5973,"t̪ʰɐk, t̪u͡ɪ̯ ɛk kɐɟ kɔɾ।"
5974,o͡ɪ̯ tɐ͡ɪ̯me d̪ʱoɾɪ pʰelcʰɪ।
5975,ɐɾe ɐmɐɾ cʰobɪ pɐ͡ɪ̯cʰo?।
5976,"mɐ t̪o ɐ͡ɪ̯t̪e͡ɪ̯ ɐcʰe, mɐ।"
5977,t̪ɔɾɐ hɪʲɐ͡ɪ̯be ɐmdɐɾe?।
5978,lɔe̯ ɔ͡ɪ̯lo ɪʃɐn kɪʃɐn।
5979,ɐmɪ kɔt̪ɐ bolɪ nɐ͡ɪ̯ ɐɾ।
5980,betɪ d̪uknɐ kʰɐlɪ bɔɽo।
5981,gecʰlɐm d̪uhɐneɾ pʰɪn।
5982,nɪceɾ mod̪d̪e pɐ̃ctɐ।
5983,kʰub bʱɐlo kʰelt̪o t̪ɔhon।
5984,kʰub bʱɐlo kʰe͡ɪ̯lɐ ɐʃe।
5985,e͡ɪ̯ puɾuɾeɾ e͡ɪ̯ pɐɾe?।
5986,pɔ̃cɐt̪t̪uɾ tɐkɐ ɐcʰe।
5987,ɐgun d̪ɪbɐɾ d̪ee̯ nɐ͡ɪ̯।
5988,eʃomost̪o kɔt̪ʰɐ bɐd̪ d̪ɐ͡o̯।
5989,ho ʃunɪʃ kene t̪ɐ͡ɪ̯lɪ।
5990,"kɔe̯ ɟe, ɐmɪ pot̪ɪbeʃɪ?।"
5991,kɪt̪ɐɾ ko͡ɪ̯ ko͡ɪ̯t̪ɐɾɪ nɐ।
5992,bɪɾɐt koholɪɾ pʰɛn।
5993,e t̪ɔe̯ ɟɐbe t̪oɾ kole।
5994,"ɐcʰe, ɛktɐ mɐ͡ɪ̯k ɐcʰe।"
5995,ɔgoɾ bɐbɐɾo keɾ ke?
5996,e͡ɪ̯ momɪnul ɪʲe nɪcʰe।
5997,d̪ʱɐn t̪o ehonɪ nee̯ nɐ।
5998,bɪʃtɪ ɐ͡ɪ̯le t̪o ʃeʃ।
5999,ene t̪ʰɐkpe kɐd̪d̪ɐɾe?।
6000,oɾ mɐ bɐɽɪ t̪ʰɐʲe nɐ।
6001,ɟɐmɐ͡ɪ̯ bɐɽɪ ɐcʰe ne͡ɪ̯?।
6002,e ʃɐkɪl nɐ͡ɪ̯mmɐ pʰɔɾ।
6003,ɾɐnɐɾɐ bɔndoko e͡ɪ̯dɐ?।
6004,ɐccʰɐ ɐllɐh hɐpʰeɟ।
6005,"konɟuʃ, pʰuɾɐ t̪oɾ mɔt̪।"
6006,ɟɔmmeɾ bʱuttɐ e͡ɪ̯cʰe।
6007,cʰɐt̪ɾo od̪ʱɪkɐɾ poɾɪʃɔd̪।
6008,ɛktɐ d̪ɔl gɔtʰon koɾcʰɪlo।
6009,ɟɐk ɐlhɐmd̪ulɪllɐh।
6010,e͡ɪ̯ɟe eɾ kɔt̪ɐ ko͡ɪ̯t̪ɐcʰɪ।
6011,cɪnt̪ɐbʱɐbnɐ tʰɪkɐcʰe।
6012,cuŋgɪ d̪ɛn lɐgbo।
6013,"ɔ͡o̯
nɔʲoneɾ bɔ͡u̯ kuhɐne?।"
6014,t̪oɾ ɟɐmɐ͡ɪ̯ t̪o bɪd̪eʃ।
6015,"ut, ut, ut, ut, ut, ut।"
6016,o͡ɪ̯de xɔɾcɐ ho͡ɪ̯ʲe zɐe̯।
6017,oɾ mɐ bolɪcʰɪlo ɟe <>।
6018,kʰɐbo nɐ t̪o kʰɐbo nɐ।
6019,ɔe̯ kono ʃɔmoʃʃɐ nɐ͡ɪ̯।
6020,kɐɾ kɪ koɾe ɟɐnɪ nɐ।
6021,ʃot̪t̪o kɔt̪ɐ ko͡ɪ̯ʲɐ d̪ɪbɐ।
6022,e͡ɪ̯ hoccʰe poɾɪst̪ʰɪt̪ɪ।
6023,bɪplɔbod̪eɾ bɐʃɐe̯ <>।
6024,heno t̪ʰɐkt̪ɐɾo pʰɐɾbe।
6025,oʷɐl ɔne ɛktɐ d̪ɪbo।
6026,o͡ɪ̯ɟe bɪplɔb ɐcʰe nɐ?।
6027,ɪdɐ bʱɐɽɐ d̪ɪt̪e ɔ͡ɪ̯bo।
6028,<> t̪ɔɾ t̪o ɪʲɐ lɐgbo।
6029,kɐgoɟ buɟʱo nɐ͡ɪ̯ t̪umɪ?।
6030,ɪdɐ d̪ɪ cɪttɐgɐŋgɔɾ।
6031,e͡ɪ̯dɐ ɪt̪ɐ ɟut̪ɐ nɐkɪ?।
6032,tep lɐge lɐge d̪ɪcʰe।
6033,ɐ͡ɪ̯ʃlɐm ektu e͡ɪ̯no <>।
6034,ɛktɐ memoɾebol mɐtʰ।
6035,bɪplɔbod̪eɾ bɐʃɐe̯ <>।
6036,ɐɾ lub d̪ɛhɐ͡ɪ̯cʰo nɐ।
6037,eɾpʰɔɾe bɐ͡ɪ̯ ɐcʰe ɛktɐ।
6038,ɪtɐlɪ gele t̪o bʱɐlɪ।
6039,kode pɐlu ɪlɪʃ mɐcʰ?।
6040,t̪umɪ ɟɪnɪʃtɐ buɟco?।
6041,ɔnek ɾɐt̪ ɔ͡ɪ̯ʲɐ gecʰe।
6042,kɪ pʰulɐpʰɐnɾe ko͡ɪ̯t̪ɐm?।
6043,eɾt̪e beʃɪ mɐʲɐ kɐɾ?।
6044,t̪ɐ t̪umɪ pʰon d̪ɪcʰɪle।
6045,d̪ɐd̪ɐ mɐne kon d̪ɐd̪ɐ?।
6046,ʃɔʲt̪ɐne ɟɪt̪t̪ɐ ɟɐgɐ।
6047,kɪnt̪u ɐmɐge d̪ehɪʃ।
6048,ɐɾ bɔŋʃo lɐgt̪ɪcʰe nɐ।
6049,ɐɟke nɐ <> ɪt̪t̪ɐne।
6050,ɟɔmmeɾ bʱuttɐ e͡ɪ̯cʰe।
6051,ɐmɪ t̪o mɐŋʃo kʰɐ͡ɪ̯ nɐ।
6052,t̪ɐɾɐ d̪ɛhɐɾ ɟonnɪ।
6053,nɐ mɐstɐɾ d̪ɪcʰe nɐ।
6054,"e͡ɪ̯ɟe ɐmɪ, e͡ɪ̯ɟe ɐmɪ।"
6055,ellɐ ɟɔt̪o ɪ hɔɾot̪ɐɾo।
6056,ultɐbultɐ ɔbo nɐ।
6057,ɐɾ et̪o ɾod̪d̪uɾ onɪ।
6058,nɪɟʱum ɪt̪t̪ɐne ɐ͡ɪ̯bo।
6059,t̪ɐ kʰɐlɐmonɪ ʃunt̪ɪcʰe।
6060,d̪ɐ͡o̯ʷɐt̪ o pʰɐccʰɪ nɐ।
6061,bɐɽɪt̪e͡o̯ t̪o pɾoʲoɟɔn।
6062,ʃoɾɪɾ toɾɪɾ bʱɐlo ɐcʰe?।
6063,bɪɾɪɟ t̪ʰɐke nɐ͡ɪ̯ enu।
6064,mɐɟeɾ ɾɔmoɟɐn ɐce nɐ?।
6065,t̪ɐ oke ɐmɪ dɐ͡ɪ̯kɔlem।
6066,cɪŋɽɪ pɐ͡ɪ̯cʰo tʰɐmmɐ?।
6067,e͡ɪ̯ momɪnul ɪʲe nɪcʰe।
6068,ɐɾ bɪd̪ɔʃ ɟɐ͡ɪ̯be nɐkɪ?।
6069,ʃunɪʃ kene oɾ kɐcʰe।
6070,o͡ɪ̯ɟe bɪplɔb ɐcʰe nɐ?।
6071,ɪndɪʲɐe̯ ɟɐ͡ɪ̯ʲe ɐmɪ।
6072,d̪ɪlɪp ɾe bo͡ɪ̯le d̪ecʰe।
6073,ɐnɐɾ pɔɾe mɐɾɐ gecʰe।
6074,ɔgoɾ bɐbɐɾo keɾ ke?
6075,"kɐɾon, ɐmɐɾ poɾɪkkʰɐ।"
6076,"hɔe̯, e͡ɪ̯de hoccʰe kɔt̪ʰɐ।"
6077,<> o͡ɪ̯t̪o gʱɐtɐ͡ɪ̯lɪ mɐʃ।
6078,"ɐmmu kɪ, ɐmmu kɪ।"
6079,he͡ɪ̯dɐ he͡ɪ̯ ɐgɪlɐ bɔ͡u̯।
6080,tekɐgunɐ mɐ͡ɪ̯ɾ ɟɐbo।
6081,bɪʲet̪e ɟɐ͡ɪ̯ʲe kʰɐlɐm।
6082,d̪ekʰɐɾ lok ho͡ɪ̯ʲe ɟɐ͡u̯।
6083,he͡ɪ̯dɐ he͡ɪ̯ ɐgɪlɐ bɔ͡u̯।
6084,tekɐgunɐ mɐ͡ɪ̯ɾ ɟɐbo।
6085,pɔ̃cɐt̪t̪uɾ tɐkɐ ɐcʰe।
6086,bɪd̪ɪʃɪ buɟɐ ɟɐe̯ nɐ?।
6087,ɐɾ e͡ɪ̯ ɪʲɐ e͡ɪ̯hɐn kɪ?।
6088,oɾɐ d̪ekʰɪʲe kɪ ko͡ɪ̯lo?।
6089,t̪e kɪ heɾ helmet <>।
6090,"kɪst̪ɪ, t̪oɾe d̪ɪlɐm।"
6091,<> cʰoto belɐ bɔɽo kʰɐl।
6092,e͡ɪ̯ɟe e͡ɪ̯ nɪcd̪ɐ gelo।
6093,ɐmɐɾe ɐɾo ɐgop ko͡ɪ̯cʰe।
6094,ɐɾ ɔhon ɐɾ ke͡o̯ bɔʲonɐ।
6095,d̪ɪkkɐ d̪e͡o̯ʷɐ d̪ɔɾhɐɾ।
6096,nɪceɾ mod̪d̪e pɐ̃ctɐ।
6097,e͡ɪ̯dɐ e͡o̯ kɔɾenɪ e͡ɪ̯no।
6098,"ɐʃɐ͡ɪ̯ɽɐ ɐm, pʰɔɟlɪ ɐm।"
6099,"kɐlkɐ t̪o ɪd̪, ɐnond̪o!।"
6100,"ʃe͡ɪ̯tɐe̯, ʃɔmoʃʃɐ nɐ͡ɪ̯।"
6101,"ho, o͡ɪ̯  pʰotɐ ɐce t̪o।"
6102,"ɐʃt̪ɐcʰe, ɪʲɐ koɾt̪ɐcʰe।"
6103,cɐ͡ɪ̯ɾ bolɐɾd̪ɐ ɐɾ hɪ।
6104,pʰulɐpʰɐ͡ɪ̯ne ɟɐne ɪt̪ɐ?।
6105,ko͡ɪ̯t̪t̪e ɐncʰu͡ɪ̯n e͡ɪ̯dɐ?।
6106,e͡ɪ̯ ɐmɐɾe ɪʲɐ ko͡ɪ̯cʰe।
6107,"ɐʃɐ͡ɪ̯ɽɐ ɐm, pʰɔɟlɪ ɐm।"
6108,bɐɾodɐ bɐɟɐbɪ t̪oɾɐ।
6109,"ho, ko͡ɪ̯ɾɐ lɐ͡ɪ̯cʰe buɟo।"
6110,"he͡ɪ̯ɾ bɐnd̪ʱobɪ k, oh!।"
6111,"ho, pʰɪnɐns nɪcʰe nɐ।"
6112,"kɪɾe ʃoɟɪb, kɪ koɾɪʃ?।"
6113,ɾɐneɾ kɪ ɔbost̪ʰɐ ɾe?।
6114,d̪ɔʃeɾt̪e kuɽɪɾ bʱɪt̪ɔɾe।
6115,d̪ʱɐn t̪o ehonɪ nee̯ nɐ।
6116,e͡ɪ̯ cʰɛɽɪ ɟɐ͡ɪ̯t̪ɐɾbo?।
6117,ɟɐleɾ ɟe ɪʲɐ pʰɐ͡o̯ʷɐ।
6118,eŋkɔɾ kɪ dɐ͡ɪ̯l noʷɐe̯?।
6119,eʃo he bo͡ɪ̯ʃɐkʰe͡ɪ̯t̪t̪o।
6120,ʃɔt̪t̪uɾ bɐ͡ɪ̯ ɛkʃo d̪ɔʃ?।
6121,t̪oɾɐ lok bʱɐɽɐ koɾɪʃ।
6122,mɔɟɐ lɐge <> he ɐhɐ।
6123,ɐmɪ ʃɔbɪ  koɾt̪e pɐɾɪ।
6124,cuŋgɪ d̪ɛn lɐgbo।
6125,cɪnt̪ɐbʱɐbnɐ tʰɪkɐcʰe।
6126,ɔne ʃɔbɪ ɔgɾɪm cɔle।
6127,ɐ͡ɪ̯dɪ kɐdeɾ lɐ͡ɪ̯ggɐ।
6128,e͡ɪ̯dɐ pʰu͡ɪ̯ttɐ ʃuhɐn।
6129,ɐ͡ɪ̯nne cʰɪnu͡ɪ̯n bɐɽɪ?।
6130,"eʃemeʃ d̪ɪlɐm, d̪ɛlo।"
6131,ɾɔŋpuɾet̪ ɟe͡ɪ̯te bɐʃɐ।
6132,d̪ɪʲɐpʰɐɾɐ t̪o ʃɐmne͡ɪ̯।
6133,ho ʃɐ͡ɪ̯hel lɔ͡ɪ̯ʲɐ ɟɐmu।
6134,d̪uɾu ɔt̪ʰobɐɾ t̪o upʰɐʃ।
6135,ɔnek <> hɐ͡ɪ̯bɪd koɾe।
6136,bɪcʰɪ nɐ͡ɪ̯ bolle͡ɪ̯ cɔle।
6137,ɐmɾɐ mɐd̪ɾɐʃɐe̯ <>।
6138,ʃɔb <> mɛlɐ bɪɾɪɟe।
6139,koɾɐn d̪ɪʲɐ͡ɪ̯ ʃɔbkɪcʰu।
6140,ɪnkɐm-pɐt̪ɪ kɪɾɔm hɔe̯?।
6141,d̪ɔʃ-bɐɾo mɔno ɔe̯ nɐ͡ɪ̯।
6142,bʱɐɾɪ ɟɐlɐe̯ poɽɪcʰe।
6143,"o͡o̯, e bɐ͡ɪ̯ ko koɾcʰɪlo?।"
6144,cʰɐt̪ɾo od̪ʱɪkɐɾ poɾɪʃɔd̪।
6145,ɛktɐ d̪ɔl gɔtʰon koɾcʰɪlo।
6146,mɐ dɐ͡ɪ̯kkɐ nɐmt̪ɐcʰe।
6147,mɐlek kɛʃɪʲɐɾ nɐ।
6148,tʰɪk ɐcʰe kɔt̪ɐ ko͡ɪ̯cʰo nɐ।
6149,"ho, mu͡ɪ̯ bɐcʰo nɐ ɐɾɔ͡o̯!।"
6150,ɐgun d̪ɪbɐɾ d̪ee̯ nɐ͡ɪ̯।
6151,pʰɐbe͡ɪ̯llɐ t̪o bond̪ʱu।
6152,ʃɔb <> mɛlɐ bɪɾɪɟe।
6153,cɔnd̪on bʱɐ͡ɪ̯ʲɐ e͡ɪ̯hene।
6154,gɪʲɐ gucʰolo d̪ɪʲɐm।
6155,"e͡ɪ̯
ʃɪkkɪt̪o t̪o ɐcʰe।"
6156,ɛk ɐ͡ɪ̯n nekɪ t̪umɐge?।
6157,t̪ɔhon t̪o cʰudu ɐcʰɪlɐm।
6158,ɾɐt̪e d̪ʱɔe̯ tɐ bɐ͡u̯ɟɟe।
6159,kɪ pɛɾɐ d̪ee̯ mɐʲe?।
6160,d̪ɔlɐ ho͡ɪ̯ɾɐ t̪o͡ɪ̯ʲɐ d̪e͡ɪ̯n।
6161,"pʰɔɾot̪o cʰɐ͡ɪ̯t̪ɐcʰe, pʰoɾuk।"
6162,ɐmgoɾe d̪ɪʲɐ lɐ kɪcʰu।
6163,d̪ɐm beʃɪ nɪcʰegɐ nɐ?।
6164,ɐtkɐneɾ kʰɔmot̪ɐ nɐ͡ɪ̯।
6165,bɪɾɪɟ t̪ʰɐke nɐ͡ɪ̯ enu।
6166,eɾ lɐ͡ɪ̯ggɐ͡ɪ̯ ko͡ɪ̯t̪ɐcʰɪ।
6167,mɐɾko kɐtɪ nece nɐ?।
6168,kɐgoɟ buɟʱo nɐ͡ɪ̯ t̪umɪ?।
6169,helpo koɾɪʃ pʰɔɾhɐd̪ɾe।
6170,elobɾɐ pʰɐɾcʰe kedɐe̯?।
6171,"poɽcʰɪlo, klɐs e͡ɪ̯t।"
6172,moklese pʰɐtɐ͡ɪ̯cʰɪlo।
6173,ɟɐcʰe kuʃɐdɐ lɔ͡ɪ̯ʲɐ।
6174,"eŋkɔɾ kʰɐn nɐ, eŋkɔɾ?।"
6175,t̪umɪ bʱɐlo hɔʲɐ ɟɐ͡o̯।
6176,ebɐbe t̪o͡ɪ̯ʲɐ d̪ɪbɐ͡ɪ̯n।
6177,o͡ɪ̯ ɔ͡ɪ̯lo kɛʃɪʲɐɾ।
6178,"ko͡ɪ̯lɐm nɐ, ko͡ɪ̯ ɐɾɔhɪ।"
6179,nɐ pɐt̪t̪ɪcʰe kɔt̪t̪ɪ।
6180,oʷɐlɐ͡ɪ̯kum ɐssɐlɐm।
6181,"o͡ɪ̯de hɐmɐɾ kɪ hɔe̯?""।"
6182,t̪ɐ͡ɪ̯le ɔɾ kɪ t̪ʰɐkpo?।
6183,d̪u͡ɪ̯ bɔcʰoɾ puɾno hɔbe।
6184,otɐ͡o̯ bʱunɐ koɾcɪlɐm।
6185,t̪ɐ t̪o ettɐ pʰɛn।
6186,ʃɪt d̪ɪʲɐlce eɾɐɾe।
6187,ɪt̪t̪ɐn d̪ɐ kɪ koɾbɪ?।
6188,ɔpʰekkɐ hɔɾon lɐgbo।
6189,ɐmɪ t̪ɐ͡ɪ̯le ɟɐ͡ɪ̯t̪ɐcʰɪ।
6190,ɾedɪmed ko͡ɪ̯ɾɐ ɾɐhɪ।
6191,t̪ɔe̯ t̪o bɐ̃clonɪ nɐ।
6192,ɔɾ d̪ɐd̪ɐ ɟɔhon t̪ʰɐkcʰe।
6193,<> pʰɔʃolo bʱɐlo e͡ɪ̯cʰe।
6194,ko͡ɪ̯ɾɐ lɔ͡ɪ̯ʲɐ gecʰɪ nɐ?।
6195,et̪o mɪʃtɪ mɪʃtɪ।
6196,"<>
gɔhobo pʰɐnɪ udcʰe?।"
6197,ho d̪ɪkkɐ onuʃtɐn।
6198,elɐ ʃɪkʰɐ ɐpu ɐ͡ɪ̯cʰe।
6199,pʰɔɾe ʃɪkʰɐ ɐpu nɪcʰe।
6200,ɟɪpʰu ɐ͡ɪ̯cʰe nɐ ɔhono?।
6201,ʃehenɪ mɐʲɐ t̪ʰɐkt̪o।
6202,o͡ɪ̯d̪en pʰun hɔbɐɾ nɔe̯?।
6203,pʰɔɾɾɐd̪e͡ɪ̯ kɐtbo <> ।
6204,o bɐɽɪ͡o̯ t̪o oge nɐ।
6205,ʃɪb bɐbuɾ ɟomɪ ɐcʰe।
6206,t̪oɾ mone ɐce e͡ɪ̯glɐ?।
6207,kɔʲdɐ muɾgɪ kʰɐ͡ɪ̯cʰɪlo।
6208,ʃe bɛge t̪ʰu͡ɪ̯ nɐ͡ɪ̯।
6209,ɟe͡ɪ̯ bɪʃɔʲe͡ɪ̯ hokgɐ।
6210,ʃɐlɐ ɾɐg mudɪ cʰobɪ।
6211,nɐ go tɛhɐ ʃɔb <>।
6212,ʃɐɾd̪ɪl tʰɐkuɾ lɔhoɾe।
6213,ɟe guddu ɾe ceno?
6214,ho eɾe kɪ mone hoɾcʰo।
6215,t̪ɐ͡ɪ̯le ɔɾ kɪ t̪ʰɐkpo?।
6216,bɪcʰun ɐmɪ bɐ͡o̯ d̪e͡ɪ̯।
6217,ho kʰɐmu e͡ɪ̯dɐ͡ɪ̯ beʃɪ।
6218,e͡ɪ̯no kɔe̯ bɔst̪ɐ ɔ͡ɪ̯bo?।
6219,bet̪ bɐgɐn bʱɔɾɐ cʰelo।
6220,t̪ɔɾ pʰɔɾon lɐgd̪d̪o nɐ।
6221,pʰɐgɐɽ hɪccʰɪn bule?।
6222,et̪o mɪʃtɪ mɪʃtɪ।
6223,e͡ɪ̯ mɐʃtɐ ʃeʃ ho͡ɪ̯le?।
6224,o͡ɪ̯ o͡ɪ̯ ɛktɐ ɐcʰe nɐ?।
6225,kʰɐlt̪o kʰɐlt̪o t̪omɐɾ।
6226,ɔhon ɔhon ɐmɪ kɪ ko͡ɪ̯।
6227,ɟɔt̪t̪o bɪpʰod̪e͡ɪ̯ pʰoɾuk!।
6228,bollɐ bɛŋke ɐcʰe।
6229,t̪u͡ɪ̯ t̪o bʱule gecʰɪʃ।
6230,kɪ pʰoɾɪmɐn bɐd̪t̪ɪcʰe।
6231,e͡ɪ̯ tuktuk hɔʃɐ gɐcʰ।
6232,t̪ɐɾ mɐne t̪o e͡ɪ̯ nɐ।
6233,ɐmɪ gɾɐmo͡o̯ɪ t̪ʰɐhɪ।
6234,ɾɐnɪɾ bɪʲet̪e ucʰolot̪।
6235,ɔʃohɟo d̪ʱo͡ɪ̯ɾe ɟɐsʃe।
6236,ɐnheɾ lɔge mɔɟɐ nee̯।
6237,põcɐʃɪ ɐɟɐɾ tekɐ।
6238,"kɛ, oɾɐ pɔɽe nɐ͡ɪ̯?।"
6239,ɟɔl-mɔl kʰɐ͡o̯ʷɐ hɔe̯ nɐ।
6240,"ʃubʱ, ɐmɐɾ kɔt̪ʰɐ hun।"
6241,cɐ͡ɪ̯ɾ mɐʃ pʰɔɾe nɪbo।
6242,nɐ go tɛhɐ ʃɔb <>।
6243,mud̪ɪɾ d̪okɐne cʰɪlo।
6244,cʰɔe̯ ʃɐt̪ bo ɐɾɔ͡o̯ beʃɪ।
6245,ɛkɐ ɛkɐ ɾo͡ɪ̯cʰe bɐɽɪ?।
6246,unɐɾ cohɪɾ ʃɔmoʃʃɐ।
6247,unɐɾ mɐɟɐe̯ ʃɔmoʃʃɐ।
