id,string
6945,tɛld ho͡ɪ̯d ko͡ɪ̯ɾɐ chodbɐlɐ ɟe
6946,t̪umɪ kɐlkɐ gɦumɪjɐ phɔ͡ɪ̯ɾɐ t̪hɐkbɐ
6947,e͡ɪ̯ e͡ɪ̯ mɛhd̪ɪ phɔɾɐɾ
6948,mɛhd̪ɪ phɔɾɐɾ ʃɪɾɪtɐɾdɐ kɐɾt̪e phɐ͡ɪ̯che gɔt̪obchoɾ
6949,phɔjeɟ kedɐe̯
6950,ʃɐnɟɪd̪ɐ
6951,ʃɐɟɪ ɐpu
6952,phɔɾe phɔɾe t̪u͡ɪ̯ phɔɾe ho͡ɪ̯
6953,ho͡ɪ̯ ɔhon ɐɾ
6954,ɐge ɟɔhon e͡ɪ̯ ʃɪkhɐ ɐpu heɾɐ ɐchɪlo t̪ɔhon ɐbɐɾ ɪjɐ heɾɐ͡ɪ̯ ɐchɪlo
6955,ɐchɪlo
6956,heɾɐe̯ ɔʃone t̪o phɔɾɐe̯
6957,ehon phɔɾɐe̯ nɐ
6958,ɐge hɐɾɐɾ kɐche gele kɪ lɐphɐt̪ɐ d̪ɪjɐ d̪ɪt̪o ɪt̪ɐnɾe kɪ ʃund̪ɔɾ bɦɐbe
6959,t̪ɔhon hɔɾe
6960,ɐɾ ɐmɪ mɛhd̪ɪ ʃɪkhchɪ ɟe ʃɐnɟɪ ɐpɐɾ lɔge ɟɪd̪ ko͡ɪ̯ɾɐ
6961,ɪlɐɾ koche ɛkbɐɾ ʃɔkɐle ɟɐ͡ɪ̯jɐ bo͡ɪ̯jɐ ɾo͡ɪ̯chɪ
6962,ʃɔkɐɾe͡ɪ̯ fɐɾde d̪uphɔɾ bɔɾd̪d̪e
6963,t̪ɔhon t̪o chudu ɐchɪlɐm
6964,ɾɐɟɐ ɾɐkht̪ɐm nɐ
6965,phɔɾe ɐbɐɾ d̪uphɔɾe khɐ͡ɪ̯jɐtɐ͡ɪ̯jɐ ɐbɐɾ ɟɐ͡ɪ̯jɐ bo͡ɪ̯jɐ ɐchɪlɐm
6966,ehe
6967,t̪hono phɔɾe phɔɾe
6968,kɐlkɐ ɾɐt̪e mɛnd̪ɪ phɔɾɐ͡ɪ̯jɐ d̪ɪbo
6969,e͡ɪ̯ cɐl t̪hɐk
6970,phɔɾe͡o̯
6971,ɐbɐɾ gechɪ ʃɐʃt̪ɐɾ d̪ɪke
6972,ɪllɐ ɪllɐɾ bo͡ɪ̯ʃɔɾe ʃɔbɐ͡ɪ̯ɾe phɐɾche
6973,kɔ ɐ͡ɪ̯cchɐ t̪u͡ɪ̯ bo͡ɪ̯jɐ t̪hɐk
6974,t̪ɔɾe ʃund̪ɔɾ ko͡ɪ̯ɾɐ ɪmun kɔt̪o kɔt̪ɐ
6975,ɾɐt̪e ɪt̪o tɐ bɐ͡u̯gge
6976,ɐlɐ kɐ͡ɪ̯nd̪ɐ elɐ ɐ͡ɪ̯jɐ phɔɾchɪ gɦɔɾeɾ mɐɟɦe
6977,ɐlɐ ɐmmu d̪ɔɾche e͡ɪ̯ t̪u͡ɪ̯ phɔɾɐ͡ɪ̯choʃ nɐ keɾe
6978,ɪdɐ͡ɪ̯jɐ
6979,elɐ ʃɪkhɐ ɐp ɐ͡ɪ̯che
6980,eno͡ɪ̯ t̪o ɐchɪlo ʃɪkhɐ ɐpu
6981,ho͡ɪ̯ ʃɔmɔe̯ mone ɔe̯ bɪjɐ ɔ͡ɪ̯che nɐ
6982,ho ɔ͡ɪ̯che nɐ
6983,phɔɾe ʃɪkhɐ ɐp nɪche
6984,nɪjɐ sɐ͡ɪ̯ɾɐ nɐ chɪnt̪ɐm nɐ d̪ɪt̪ɐm nɐ
6985,ɐge ɐddɐ ɟɔmt̪o t̪o ʃɪkhɐ ɐpt̪e t̪hɐkt̪e
6986,ʃɪkhɐ ɐpɐ elɐ phɔɾɐ͡ɪ̯ d̪ɪche ɐmɐɾe
6987,ɛkɐd̪ɦ pɔɽɐe̯ d̪ɪchɪlo
6988,t̪ɔkhone mone mone pɔɽɐ ɐ͡ɪ̯t̪o͡ɪ̯ nɐ ʃɔb bɦɪlɪjɐ ɐɾ kɐɾmɐ nɐ ɐmmu phɔɾt̪e fɔɾt̪e oh bɐbɐ
6989,ɐmɐɽɪ ɪstɐ͡ɪ̯lkeɾ
6990,pɐɾɪkkɐ ʃɪkkhɐɾɐe̯
6991,ɟɪb d̪ɪjɐ phɔɾɐ͡ɪ̯t̪e phɔɾt̪e phɔɾt̪e phɔɾt̪e phɔɾt̪e phɔɾt̪e phɔɾt̪e phɔɾt̪e phɔɾt̪e phɔɾt̪e phɔɾt̪e phɔɾt̪e phɔɾt̪e phɔɾt̪e phɔɾt̪e phɔɾt̪e phɔɾt̪e phɔɾt̪e phɔɾt̪e
6992,ɟɪb d̪ɪ
6993,ɟɪbe ɟɐ͡ɪ̯ d̪ɐ͡o̯ ɐʃmɐ nɔʃto ko͡ɪ̯ɾɐ lɐ͡ɪ̯bo
6994,ɪd̪eɾ phɔɾe ɟɪd̪ d̪ehɐn lɐge
6995,kɔjnɐ bɦɐt̪ khɐe̯ nɐ phɐlɐe̯
6996,phɔɾe khɐe̯͡ɪ̯ nɐ
6997,gɪjɐ d̪ehɪ mɐ͡ɪ̯nʃeɾe phɐdɐe̯ phɐdɐe̯
6998,kɐ͡o̯ʃɐɾe nɪ
6999,ɐmgoɾe͡o̯ t̪o phɐdɐe̯
7000,ɐmɪ pɐ͡ɪ̯ koɾɪ mɛnd̪ɪ phɐɾɪ kɪ nɐ
7001,ɐmɪ͡o̯ pɐɾɪ
7002,kɪ koɾe
7003,phɐ͡ɪ̯ koɾe
7004,ɐɾe d̪ehɪ
7005,mɐmɐʃɐt̪ pɔ͡ɪ̯ɾɐ t̪u͡ɪ̯ ɪŋd̪ɦɔɾ ʃɪkhɔʃo kɔ͡ɪ̯n t̪hɐ͡ɪ̯kɐ
7006,thɪkɪ ɐche
7007,ɔɾ mɐje d̪ehɪ ɐɾo beʃɪ buɟɦt̪o ɐɾo
7008,mɐɟɦe mo͡ɪ̯d̪d̪e ɛmun ɪŋlɪʃ kɔe̯
7009,lɐ͡ɪ̯phtɐ lɐ͡ɪ̯phtɐe̯͡ɪ̯ lɐ͡ɪ̯phtɐ nɐ kɪ
7010,ɐmɐɾ nɐ ɟɐnɪɾeɾ lɐ͡ɪ̯phtɐ͡ɪ̯ ʃɔʃe
7011,ho ʃɔmɔɾeɾ lɐ͡ɪ̯phɐte͡ɪ̯ ʃɔmɔe̯
7012,kon ʃɔmɔe̯ nɐ ɟɐnɪ ɐmɪ t̪oɾ cɔʃu gũt̪ɐ mɐɾɪ ɾe kɔjekbɐɾ d̪ɪjɐ d̪ɪjɐd̪ɪchɪ ne
7013,t̪ɔkhon ɐmɪ t̪ɔɾe ko͡ɪ̯chɪ t̪u͡ɪ̯
7014,t̪u͡ɪ̯
7015,d̪ɦuɾu
7016,t̪u͡ɪ̯ het̪ɐne ɟe͡ɪ̯ cɪt̪kɐn d̪ɪchot̪o
7017,mɐ
7018,ɐɟke ɟod̪ɪ cɐ̃d̪ utht̪oɾe
7019,kɪ bɦɐllɐgɔt̪o
7020,cɐ̃d̪ u͡ɪ̯dɐ dɛ͡u̯͡ɪ̯d̪ɐ͡o̯ geche
7021,d̪ekhcho edɐ͡ɪ̯ thɪk ɐche cɐn nɐ͡ɪ̯
7022,ehɐnd̪e bɐt̪ɐʃ ɐche
7023,kɐlkɐ͡o̯ t̪o ʃe͡ɪ̯ bɦɐllɐgche
7024,bɐt̪ɐʃdɐ bɦɐllɐgche
7025,kɪnt̪u bɪʃtɪtɪʃtɪʃ nɐ͡ɪ̯ ɾe
7026,bɪʃtɪ ɐ͡ɪ̯le t̪o ʃɔmɔe̯
7027,ɪd̪eɾ d̪ɪndɐ ɟɐjɐ lok ɟehot̪u ɐllɐe̯ ɛt̪o goɾom d̪ɪche ɪd̪eɾ d̪ɪnɐ ɐllɐe̯ ɛt̪o goɾom d̪ɪche ɪd̪eɾ d̪ɪnɐ ɟɐjɐ gɔɾom ʃɔmɔɾʃɐ nɐ͡ɪ̯
7028,ɪd̪eɾ phɔɾeɾ d̪ɪn ɟɐ͡ɪ̯jɐ ɐ͡ɪ̯t̪o nɐt̪o d̪ekhbɪ t̪ogo kɪnt̪u nɐmɐd̪ɦɐm kɪnt̪u
7029,ɔlɾedɪ ʃɪlɐt bɪʃt̪ɪ cɔɽt̪ɐche
7030,nɐmɐɟ kɪnt̪u nɐt̪o t̪ɔgoɾ ɪjɐt̪ fɔɾt̪e hɔe̯
7031,mɐmɟɪd̪o
7032,mɐmɟɪd̪o phɔɾt̪e
7033,gɔt̪o kojek bochoɾ d̪o͡ɪ̯ɾɐ ɾɐɟɐɾ ɪd̪eɾ
7034,nɐh ɾɐɟɐɾ
7035,nɐmɐɟ mɐɟɪd̪o
7036,ko ko͡ɪ̯
7037,nɐ kɪɾe
7038,ɛkkɐbɐɾe mɐ͡ɪ̯ɾɐ phɐlɐmu d̪ɦo͡ɪ̯ɾɐ
7039,ɐ gulɐ͡ɪ̯ d̪ɪjɐ t̪u͡ɪ̯
7040,ɐ͡ɪ̯beɾe bɐ͡ɪ̯ɾe t̪u͡ɪ̯ ɪjɐt̪t̪e
7041,ɐgeɾ bɔkɪ ɪd̪eɾ nɐmɐd̪t̪e
7042,t̪e bɔʃɪʃ nɐ ɐ͡ɪ̯le gɦɔɾo nɐmɐd̪ɐ phɔɽe
7043,oɾɐ ɪjɐ geche bedɐ
7044,nɐh bɔʃɪʃ ɐ͡ɪ̯bo
7045,ʃɐɾ
7046,bɔʃɪn
7047,bɔʃɪʃ nɐ ɐ͡ɪ̯le kono nɐmɐɟ phɔɽo
7048,dɛph dɛphɐt̪ɐm nɐ
7049,t̪ɐ͡ɪ̯le bɔʃɪʃ ɐ͡ɪ̯le
7050,oh nɐ
7051,bɔʃɪʃ nɐ ɐ͡ɪ̯le ɪdɐ
7052,ɐɾ bɔʃɪʃ nɐ ɐ͡ɪ̯le
7053,ɐ͡ɪ̯le
7054,ɐ͡ɪ̯le ɔ͡ɪ̯che mɐʃɪd̪o
7055,ɐɾ bɔɾɪʃ nɐ ɐ͡ɪ̯le ɪd̪gɐt̪
7056,bɐje d̪ɽɪmucho khɐ͡ɪ̯ttɐ lɐ͡ɪ̯che d̪ehɪ
7057,kɪmun d̪ehɐ ɟɐe̯
7058,kɪɾmɐ ɟe kɪ ʃuɾu koɾche
7059,bɐɾodɐ bɐɟɐʃɪ t̪oɾɐ
7060,ɐɾe nɐ kɪt̪t̪e ɪd̪ khɐɾɐp koɾɐ͡ɪ̯chɪ
7061,khɐlɪ d̪ɐjɐ koɾ t̪oɾɐ ɐɟkɐ kɪ ɟɐnɪ oh ɐɟkɐ t̪o ʃɔmɔɾ ohon nɐ ɐɟke ʃɔmɔɾ t̪ɐɾbɪ geche
7062,ho ɐɟke ʃɔmɔe̯
7063,kɪjeɾ ʃɔmɔɾ t̪ɐɾɐbɪ ɐ͡ɪ̯ɟke
7064,ɐɟke ʃɔmɔɾɪ kɐloke t̪o cɐn ɾɐ͡ɪ̯t̪o nɐ
7065,kɐloke kɪ phɔɾmu
7066,ho ɐɟke͡ɪ̯ t̪o ʃɔʃo kɐlke cɐn ɾɐ͡ɪ̯t̪e t̪o ɐɾ phɔɾe nɐ
7067,d̪ɐjɐ koɾbɪ ɐɟke nophɔl nɐmɐɟ phɔ͡ɪ̯ɽɐ
7068,ɟɐt̪e ɐmɐɾ ɟɐmɪdɪ ɟɐt̪e ʃund̪ɔɾ ko͡ɪ̯ɾɐ bɐnɐe̯ ɐllɐɾe
7069,hɐbuɾ lɐ͡ɪ̯gɐm d̪ɐjɐ ɐgeɾt̪e ɟɐt̪e pɐ͡ɪ̯jɐ lɐ͡ɪ̯t̪e pɐɾɪ
7070,hok
7071,ɐmgoɾ t̪o kono e͡ɪ̯ hok hono
7072,hok ɐmgoɾ t̪o mone hɔe̯ nɔʃt̪ɔɾt̪ɪtɐ ɪd̪ ho͡ɪ̯bo
7073,nɔʃt̪ɐʃtɐ
7074,ɐɾeho ɾɐɟɐ
7075,nɔʃt̪ɐɾɪʃtɐ ɾɐɟɐ
7076,ɛktɐ ɾɐɟɐ
7077,ho͡o̯ kɔe̯ nɔʃt̪ɔɾɪʃtɐ ɪd̪o͡o̯ nɐ nɔʃt̪ɔɾɪʃtɐ ɾɐɟɐ ho͡ɪ̯bo
7078,nɔʃt̪ɐ bedɪdɪɾe ko͡ɪ̯chɪ cɐn ɾɐt̪eɾ d̪ɪn ɐmɐɾe ɟɐmɐ d̪ɪt̪o
7079,t̪ɐhɐɟul fɔɽbɪ kɔjdɐe̯
7080,ɐmɪ phɔɽɪ nɐ
7081,ɐmɪ phoɽɪ ʃɔb ʃɔmɔe̯ ho͡ɪ̯le
7082,phɔɽcho
7083,kɪ d̪ɐjɐ koɾcho
7084,d̪ɐjɐ kɪ koɾmu
7085,nɪɟeɾ lɐ͡ɪ̯gɐ͡ɪ̯ koɾcho nɐ kɪ ɐmgoɾ lɐ͡ɪ̯gɐ͡o̯ ɪttukɐttuk koɾcho
7086,ʃɔbɐɾ lɐ͡ɪ̯gɐ͡ɪ̯ d̪ɐkh koɾɪ
7087,nɪɟeɾ lɐ͡ɪ̯gɐ d̪ɐjɐ kɔɾɐ bɦɐlo nɐ
7088,ɟɐɾɐ ʃɔbɐɾ lɐ͡ɪ̯gɐ d̪ɐjɐ koɾɪ
7089,nɪɟeɾ lɐ͡ɪ̯gɐ d̪ɐjɐ koɾt̪e nɐ͡ɪ̯ t̪o
7090,kedɐ ko͡ɪ̯che
7091,cɐ͡o̯n nɐ͡ɪ̯ kɪchu keɾe t̪u͡ɪ̯ ɟɐnocho nɐ
7092,ʃɔbɐɾ ʃɪʃɐd̪ɦon ko͡ɪ̯ɾɐ͡ɪ̯ nɪɟeɾ lɐ͡ɪ̯gɐ cɐ͡o̯n lɐge
7093,ɐmɪ ʃɔbɐɾ ʃɪʃɐd̪ɦon ko͡ɪ̯ɾɐ ɐmɐɾ lɐ͡ɪ̯gɐ phɔɾd̪ɪ
7094,t̪u͡ɪ̯ kobɪ ɐllɐh t̪umɪ ɐmɐɾ bɦɐ͡ɪ̯go lɐ͡ɪ̯gɐ ɐmɐɾ bɦɐ͡ɪ̯goɾe ʃund̪ɔɾ ʃund̪ɔɾ bɦɐbɪ ɐ͡ɪ̯nnɐ d̪ɐ͡o̯
7095,ɐmɐɾ lɐ͡ɪ̯gɐ͡o̯ ʃund̪ɔɾ ʃund̪ɔɾ bɦɐbɪ ɐ͡ɪ̯nnɐ d̪ɐ͡o̯
7096,bucchɐʃ
7097,ɛmone kobɪ gɦuɾɐjɐphɪɾɐje
7098,d̪ekhcho ʃumɔ kɔ loɟɪk thɪk ɐche nɐ
7099,ɐmgoɾ tɐ͡o̯ kobɪ ʃund̪ɔɾ d̪ulɐ͡ɪ̯
7100,t̪ɐnhɐ t̪u͡ɪ̯ ʃund̪ɔɾ ɛktɐ ɟɐmɪ pɐ͡ɪ̯bɪ
7101,t̪ɐnhɐ t̪u͡ɪ̯ ɔhono bɐʃɐc
7102,bɔɽo ho͡ɪ̯le bɪjɐ ho͡ɪ̯t̪o nɐ nɐkɪ nɐ
7103,ɐmɪ͡ɪ̯ bɐʃʃɐbɐ ɐbɐɾ ɐmɐɾ lɔgeɾ ʃɔbt̪eɾ bɪjɐ ɔ͡ɪ̯jɐ ɟɐ͡ɪ̯t̪ɐche hɛ
7104,bɪjɐ ko͡ɪ̯ɾɐ lɐ͡ɪ̯che
7105,nɐ bɪjɐ koɾche nɐ
7106,ho ko͡ɪ̯ɾɐ lɐ͡ɪ̯che buɟɟo
7107,kɐɾ kɔt̪ɐ ko͡ɪ̯che
7108,ho͡ɪ̯ buɟɐ͡ɪ̯che ɟe
7109,khɐɾe ko͡ɪ̯choʃ ɪdɐ
7110,t̪u͡ɪ̯
7111,he͡ɪ̯ɾ bɐnd̪d̪ɪ k oh
7112,ɐɾe ɪt̪ɐ ɾɪleʃe ɐche nɐ
7113,edɐ͡o̯͡ɪ̯ buɟɦɐ͡ɪ̯che
7114,kɪɾe bɐt̪ɐʃ d̪ɪ t̪ɐ͡ɪ̯mɐ gechegɐ
7115,ɪdɐ ɔʃt̪ek bɪjɐɾ phɔt̪e nɐ ɪdɐ ɔʃt̪ek bɪjɐɾ phɪche
7116,e͡ɪ̯ bɐt̪ɐʃtɪ ɟod̪ɪ ɾumɐɾ bɦɪt̪ɔɾe t̪hɐkt̪o
7117,ɐɾ e͡ɪ̯ goɾom lɐge nɐ
7118,ebɪ ɐɾ lɐge nɐ
7119,ɐɟkɐ ɾɐt̪e khɐlɪ ɪmun koɾbo
7120,lɐst ɛktɐ dɔɾ d̪ehɐn lɐgbo
7121,kɪlɪgɐ
7122,t̪ɐhle
7123,nɐ͡ɪ̯le kɪ
7124,ɟom
7125,ɟɔmche kɪ
7126,ho ɪdɐ͡o̯͡ɪ̯ t̪o
7127,t̪ɐnhɐe̯ kɔt̪ɐ kɔe̯ nɐ t̪o
7128,cɐlcɐ boɾɪŋ
7129,t̪ɐnhɐe̯ khɐ͡ɪ̯che nɐ
7130,ɪd̪eɾ d̪ɪngɐ ʃɐɾɐdɐ d̪ɪn gɦumɐe̯
7131,t̪ɐnhɐɾ bɦud̪ɦɐ lɐge ɐɾ kɔt̪ɐ ko͡ɪ̯t̪ɐɾe nɐ
7132,ɐɟkɐ
7133,ho hobɐnɐ͡o̯
7134,ɐmmu kɪ ɐmmu kɪ
7135,ʃɐbɪɾ d̪e͡ɪ̯d̪ɦɐ ɐ͡ɪ̯gɐ ɐmmuɾ nuduɾʃ bɐnɪnɪ kɔt̪tuk ɔ͡ɪ̯che
7136,d̪ek chɐd̪eɾ ɪjɐ d̪e͡ɪ̯kkɐ ɟɐ
7137,t̪u͡ɪ̯ t̪ɔɾe ɟɐ chɐd̪ɐɾ ɪjɐ d̪e͡ɪ̯kkɐ mone ɔ͡ɪ̯t̪ɐche kɪ ɟɐʃ nɐ ɟɐ
7138,dɛɾ koɾe
7139,d̪e͡ɪ̯kkɐ ɐe̯
7140,ge͡ɪ̯t e͡ɪ̯dɐ e͡ɪ̯dɐ ɟɐh
7141,e͡ɪ̯ɟe e͡ɪ̯dɐ ge͡ɪ̯t
7142,t̪o ɐjo nɐ
7143,ɪmun nɐ ɟe ɐŋgoɾ ho͡ɪ̯ sɐ͡ɪ̯de d̪ɐ nɐmt̪e ɔ͡ɪ̯bo
7144,chod̪eɾ ɪjɐ d̪e͡ɪ̯khɐ mone ɔ͡ɪ̯t̪ɐche nɪce kɐɾent nɐ͡ɪ̯
7145,ɐjocho nɐ keɾe
7146,ɟɐ
7147,ɟɐ eno
7148,phɐɾde ɐ͡ɪ̯wɐɾ phɔɾe kɪnt̪u ɔnek ɔnd̪d̪ɦɐkɐɾ lɐgche nɐ chɐd̪tɐ
7149,lɔbudɐ
7150,ot ko͡ɪ̯ɾɐ dɛkle eɾɔkomo͡ɪ̯ lɐge
7151,phɔɾe ɐst̪e ɐst̪e ɐbɐɾ phɔɾʃɐ ɔe̯
7152,ɪbɐɾ tɐt̪e tɐt̪e ɾɔmɟɐndɐ geched̪ɐ ɐmɐɾ
7153,ɐmmu
7154,tɐɾʃɔm kɪlɪgɐ
7155,pɔɾɪkhɐɾ
7156,ɪmun pɔɾɪkhɐɾ ɟɐgɐt̪ gɪjɐ pɔɾɪkhɐ d̪ɪchɪ ɐmɐɾ ʃɔmone ɛkɟɔne pɐche nɐ͡ɪ̯
7157,t̪ho
7158,kɪlɪgɐ
7159,ɛmme ɛk beʃo
7160,emme e͡ɪ̯ ʃɔ͡ɪ̯ʃo d̪u͡ɪ̯dɐ nɐ
7161,dɪm phɐ͡ɪ̯ nɐ d̪uhɐ
7162,ɐmɐɾ e͡ɪ̯ ʃɔ͡ɪ̯ ʃɔ͡ɪ̯d d̪ɐ ɛktɐ bejɔc phɐlɐ͡ɪ̯jɐ ɛmone gɦuɾɐ͡ɪ̯jɐ d̪ɪche
7163,elɐ
7164,d̪ɐhɐnt̪e gɪjɐ dɪm ɐnche
7165,kɪchu nɐ͡ɪ̯
7166,ɐlɐ kɪ koɾɪ
7167,dɪm bole nɐ͡ɪ̯
7168,ʃɔbɐ͡ɪ̯ kɔe̯ ʃɔbɐ͡ɪ̯ kɔe̯ phɔɾɐ͡ɪ̯d̪ɔɾe heʃt koɾɪʃ
7169,heʃt koɾɪʃ phɔɾɐ͡ɪ̯d̪ɔɾe
7170,he bedɐ ɪjɐ koɾt̪ɪ nɐ
7171,ɔ mo͡u̯lbɪ ɪjɐ ɔ͡ɪ̯che nɐ
7172,ɐbɐɾ gechɪ teho phɔɾɪʃ
7173,kɪmun lɐge
7174,ho͡ɪ̯ chudu bɔɾpɐtɐ kɐlɪ nɐ
7175,eboɾɐ phɐɾche kedɐe̯
7176,bɔɽo bɔɽo
7177,bɔɾɐ͡ɪ̯ʃeɾ bɔlɐ͡ɪ̯ʃeɾ phuldɐ kɐle nɐ
7178,mɐl ɐje
7179,e ɐmɐɾ hɐlɐ ɐje
7180,phuldɐ kɐlɪ nɐ
7181,phɔɾɾɐd̪e͡ɪ̯ kɐɾbo
7182,ɐmmɐe̯ ɐmɐɾe hok d̪ɪche phɔɾe ɐmɐɾ goph ɐmɪ ko͡ɪ̯chɪ
7183,ɐmmɐe̯ ɐmɐɾe phɔn d̪ɪchɪn
7184,kɔe̯ phulle hɐlɪ t̪ɔɾe phɔɾeɾ d̪ɪn phɐdɐ͡ɪ̯lɐmɔ͡ɪ̯le
7185,ɔɾe d̪ehɪ phɔɾe ʃɔjɐ d̪ehɪ kedɐe̯ e͡ɪ̯ kɐɟdɐ koɾche
7186,ho ɐmɪ ɐɾ ettɐ ko͡ɪ̯t̪ɐchɪ
7187,ɪt̪ɪnɐɾ ɐt̪o phɔ̃cɐ lɐgk kedɐe̯ e͡ɪ̯ phul
7188,ko͡ɪ̯jɐ nɪbe
7189,hod̪d̪ɦɐt̪e phɔɾe hɐd̪ɦɐt̪t̪e bɐb d̪ɐjɐɾ phɐcho
7190,ɪt̪ɐ ʃɔb
7191,kon t̪e
7192,nɪ t̪e
7193,t̪e ho
7194,nɪce ko͡ɪ̯ nɪbe
7195,nɐ͡ɪ̯t̪e bɔɽo bɔɽo kɐkɪɾe kɔ ɪjɐ ɐnt̪o
7196,ɪ bɔɽo bɔɽo kɪ
7197,dɐm
7198,dɐm
7199,dɐm ɐ͡ɪ̯nnɐ d̪ɪbo
7200,bɔɽo bɔɽo dɐm ɐ͡ɪ̯nnɐ d̪e
7201,kono ɐche
7202,kɔ ɐ͡ɪ̯nnɐ d̪ɪt̪o
7203,ɐmmɐe̯ ɟɐne ko͡ɪ̯ ɐche
7204,ɐbɐɾ ɐmmɐe̯͡o̯ k
7205,ɐɾe nɪche nɐ
7206,t̪o ɐmmɐe̯ ɟɐne ko͡ɪ̯ ɐche
7207,ɟɪgɐ͡ɪ̯chɪ
7208,nɪche nɐ
7209,ʃɐmone
7210,mɐt̪t̪o ɪjɐtɪjɐ ɐ͡ɪ̯bo
7211,ɟɦɔɽ bɔʃɪʃ ɐ͡ɪ̯bo
7212,ɪt̪ɐ tɪkt̪o nɐ phɔɾe
7213,tɪbo
7214,ɐɾe nɐ ʃɐɾ
7215,bɔɽodɐ ɐmmu tɪbo
7216,bɔɽo dɐʃom
7217,pɾɐm ko͡ɪ̯
7218,edɐ͡o̯͡ɪ̯ ko͡ɪ̯chɪ chɐd̪o͡ɪ̯ t̪hɐhɐhok
7219,edɐ ko͡ɪ̯t̪ɐchɪ
7220,nɪche͡o̯ tɪbo eno tɪbo
7221,nɐ nɪche nɐ t̪hɐhɐhok
7222,uɾphɔ͡ɪ̯ t̪hɐhɐk
7223,t̪ɐɾ ɛd̪ɐ hɐldɐ d̪ɪle͡ɪ̯ d̪u nɪce lɐgɐn ɟɐ͡ɪ̯lole
7224,t̪ɐɾ owɐleɾ lɐ͡ɪ̯gɐnɪje lɐgɐ nɪce lɐgɐn ɟɐ nɐ
7225,hɐl ɔɾe ɛktɐ d̪ɪbo
7226,ed͡o̯͡ɪ̯ t̪o
7227,tehɐ d̪e
7228,ɐʃul ko͡ɪ̯bene
7229,ɐmɾɐ goɾɪ
7230,gɔɾɪ
7231,ɐmɾɐ mɪʃkɪn
7232,gɾɪʃ
7233,khet̪tɐ ko͡ɪ̯
7234,khet̪e khet̪e he d̪ɪ bole bɐ͡u̯͡ɪ̯ bɐd̪ɐ͡ɪ̯jɐ d̪ɪche
7235,kɐstmɐɾe bɪʃt̪eɾ lɐ͡ɪ̯gɐ ɐmmu
7236,ɛ̃
7237,nɐɾe bɪʃɪɟeɾ kɐche ɛktɐ ɾedɐɾd d̪ɪt̪e ɔ͡ɪ̯bo
7238,ɾeʃtɪt
7239,hud̪ɐ ɾeʃdɐɾ
7240,ɟɐlɐl cɐɾmɐɾmeɾ ɪjɐɾ phɪche d̪e͡o̯n ɟɐ͡ɪ̯bo t̪o
7241,ɾeʃtɪt
7242,d̪ɪt̪ɐche
7243,ojeɾleʃ d̪ɪbo
7244,ɟɐlɐl ɟe ɪjɐdɐ d̪ekhchot̪o nɐ
7245,lɐm
7246,ɪdɐ d̪ɪ cɪttɐgɐŋɾ
7247,mɐd̪d̪ɦɐbɪɾ ɾeʃtɐɾ d̪ekhchoʃ nɐ
7248,lɐ͡ɪ̯t̪e d̪ekhbɐ bɐt̪t̪ɐ bɐt̪t̪ɐ bɐt̪t̪ɪ bɐt̪t̪ɪ bɐt̪t̪ɪ bɐt̪t̪ɪ bɐt̪t̪ɪ bɐt̪t̪ɪ bɐt̪t̪ɪ bɐt̪t̪ɪ bɐt̪t̪ɪ bɐt̪t̪ɪ bɐt̪t̪ɪ bɐt̪t̪ɪ bɐt̪ɪ bɐt̪ɪ bɐt̪
7249,o͡ɪ̯ ɟɐlɐl cɪɾmɐɾ ɟe ɟɐjgɐdɐ d̪ekchot̪o nɐ ɔɾe
7250,ɪdɐɾ phɪche ɟe
7251,t̪o bɦo͡ɪ̯ɾɐ d̪ɪbeʃe
7252,ɐmgoɾ bɪʃɪɟeɾ ɛkd̪d̪ɪn d̪ɐ nɐ phɐɾde ʃumb
7253,bɦo͡ɪ̯ɾɐ d̪ɪbeɪn
7254,bɦo͡ɪ̯ɾɐ lɐ͡ɪ̯beʃe
7255,ʃum ʃum
7256,ɔɾe ɪdɐ
7257,pɪche d̪e͡ɪ̯khɐ ɪjɐ koɾt̪ɐche nɐ
7258,ke͡u̯ phɐt̪t̪ɐ d̪e ɐmɐɾe
7259,pɪche kɪ
7260,ɛklɔ͡ɪ̯ t̪o ho
7261,hɪdɐ͡o̯ ɪjɐ koɾo ɟɐ͡ɪ̯bo
7262,ʃɐn
7263,d̪ɪjɐn
7264,d̪ɪbo kɪ bedɐ
7265,phɐɾde ɟe ɐŋg bɔɾɪɟeɾ ede kɪnt̪u o͡ɪ̯ ɐphɟɐleɾ ɾedɐɾd ɟɔhon ɐchɪlo nɐ
7266,t̪ɔhon kɪnt̪u ʃund̪ɔɾ ɐchɪlo
7267,t̪u͡ɪ̯ khɐlɪ ɟɐɟɐgɐdɐ bɦo͡ɪ̯ɾɐ mɐne beʃɪ ɪjɐtɪjɐ chɪlo nɐ
7268,ɔhone bɐɟe ɔ͡ɪ̯jɐ gechegɐ
7269,t̪u͡ɪ̯ ɟɐjgɐdɐ bɦo͡ɪ̯ɾɐ bɦɐɽɐ d̪ɪjɐ d̪e
7270,bɦɐɽɐ d̪ɪmu ɐmɪ
7271,bɦɐɽɐ d̪e͡o̯n ɟɐ͡ɪ̯bo
7272,bɦɐɽɐe̯ d̪ɪbo kɪmun
